id,nreg,convocation,full_name,first_name,second_name,last_name,short_name,other_name,date_begin,date_end,district_text,district_name,district_num,region_name,party_text,party_id,party_name,anketa_data,anketa_url,photo,photo_id,gender,birthday,education,college,old_profession,posts_text,factions_text,resignation_text
127601,mp-d276_skl1,1,Гринів Ігор Олексійович,Ігор,Олексійович,Гринів,І.О.,,15.05.1990,10.05.1994,"Жовківський виборчий округ № 276, Львівська область",Жовківський виборчий округ № 276,276,Львівська область,,1,Народний Рух України,"Народився 10.03.1961 року у м. Львові, в сім'ї службовців, українець, освіта вища, хімік, Львівський державний університет імені І.Франка.\n1978 Студент, молодший науковий співробітник кафедри неорганічної хімії Львівського держуніверситету.\n1989 Секретар Львівського МК ЛКСМУ з питань національного відродження.\n1994 Генеральний директор Фонду підтримки економічних реформ.\nЧлен ради, голова Товариства Лева; член ради ""Меморіалу""; один з організаторів НРУ на Львівщині; депутат обласної Ради.\nВисунутий кандидатом в народні депутати трудовим колективом заводу ""Автомат"", м.Жовква.\n04.03.1990 обраний Народним депутатом України, 1-й тур 52.51% голосів, 5 претендентів.\nВходив до ""Народної ради"", фракції ""Нова Україна"".\nГолова підкомісії Комісії ВР України з питань діяльності Рад народних депутатів, розвитку місцевого самоврядування.\nКандидат в Народні депутати України Верховної Ради XIII скликання, висунутий виборцями 1-й тур -3.58% 4-те місце з 17-ти претендентів.\nОдружений, має двох дітей.",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=127601,http://static.rada.gov.ua/zakon/new/DEPUTAT1/Foto/D276.JPG,d276,1,10.03.1961,вища,Львівський державний університет імені І.Франка,хімік,"Голова підкомісії Комісії ВР України з питань діяльності Рад народних депутатів, розвитку місцевого самоврядування","Входив до ""Народної ради"", фракції ""Нова Україна""",
127701,mp-d277_skl1,1,Косів Михайло Васильович,Михайло,Васильович,Косів,М.В.,,15.05.1990,10.05.1994,"Пустомитівський виборчий округ № 277, Львівська область",Пустомитівський виборчий округ № 277,277,Львівська область,,1,Народний Рух України,"Народився 28.11.1934 року в с. Вільхівка, Рожнятівського р-ону Івано-Франківської обл., українець освіта вища, філолог, Львівський державний університет імені І.Франка.\n1954 Вчитель.\n1955 Студент філологічного факультету Львівського державного університету імені І.Франка.\n1960 Науковий співробітник літ. меморіального музею І.Франка; зав. кабінету франкознавства Львівського державного університету.\n1965 Закінчив аспірантуру на кафедрі історії української літератури Львівського держуніверситету, заарештований ""За антирадянську агітацію та пропаганду"".\n1966 Безробітний, вчитель Креківської сільської школи, Жовківського р-ону, Львівської обл.\n1969 Науковий співробітник Львівського історичного музею.\n1990 Науковий співробітник Інституту суспільних наук АН УРСР\n1990 Заступник голови виконкому з гуманітарних питань, Львівська обласна Рада народних депутатів.\nОдин з засновників Товариства української мови ім.Т.Г.Шевченка, НРУ, член НРУ.\n04.03.1990 обраний Народним депутатом України, 1-й тур 71.17% голосів, 9 претендентів.\nВходив до ""Народної ради"", фракція Народного руху України.\nЧлен Комісії ВР України з питань державного суверенітету, міжреспубліканських і міжнаціональних відносин.\n07.1994 Обраний Народним депутатом України, Верховної Ради XIII скликання.\nВисунутий трудовим колективом 1-й тур, 12 претендентів, 72.05% голосів.\nОдружений, має дітей.",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=127701,http://static.rada.gov.ua/zakon/new/DEPUTAT1/Foto/D277.JPG,d277,1,28.11.1934,вища,Львівський державний університет імені І.Франка,філолог,"Член Комісії ВР України з питань державного суверенітету, міжреспубліканських і міжнаціональних відносин","Входив до ""Народної ради"", фракція Народного руху України",
127801,mp-d278_skl1,1,Кендзьор Ярослав-Петро Михайлович,Ярослав,Михайлович,Кендзьор,Я.М.,Петро,15.05.1990,10.05.1994,"Сокальський виборчий округ № 278, Львівська область",Сокальський виборчий округ № 278,278,Львівська область,,1,Народний Рух України,"Народився 12.07.1941, с. Солонці Пустомитів. р-ну, Львів, обл., в селян. родині, укр., освіта вища, Львівський державний інститут фізичної культури.\n1963 студент факультету журналістики Львівського університету.\n1966 виключений з університету за зв'язок з укр. дисидентами.\n1968 інструктор облради по спорту ДСТ ""Авангард"".\nСтудент Львівського державного інституту фізичної культури.\n1970 нелегально працює в редколегії журналу ""Український вісник"".\n1972 звільнений з роботи, виключений з інституту; слюсар по ремонту трансформаторів ""Сільенерго"".\n1974 інструктор по спорту обл. рада ДСТ ""Авангард"".\nЧлен ради обл. філ. УГС, чл. пресових служб УГС, НРУ, ""Меморіалу"", чл. НРУ.\n04.03.1990 народний депутат Української РСР (1-й тур -53.86 %, 6 претендентів).\nЗаступник Голови Комісії ВР України з питань культури та духовного відродження.\nВходив до Народної Ради, фракції НРУ.\n07.1994 народний депутат України XIII скликання Верховної Ради.\nВисунутий трудовим колективом (1-й тур -57.13 %, 9 претендентів).\nОдружений, має двох дітей.",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=127801,http://static.rada.gov.ua/zakon/new/DEPUTAT1/Foto/D278.JPG,d278,1,12.07.1941,вища,Львівський державний інститут фізичної культури,,Заступник Голови Комісії ВР України з питань культури та духовного відродження,"Входив до Народної Ради, фракції НРУ",
127901,mp-d279_skl1,1,Макар Іван Іванович,Іван,Іванович,Макар,І.І.,,15.05.1990,10.05.1994,"Старосамбірський виборчий округ № 279, Львівська область",Старосамбірський виборчий округ № 279,279,Львівська область,,1,Народний Рух України,"Народився 15.01.1957, с. Галівка Старосамбір. р-ну Львів. обл., укр., освіта вища, фізик, юрист Львівський державний університет ім. І.Франка, КДУ.\n1979 вчитель Мшанецької СШ Старосамбір. р-ну.\n1982 інженер ""Львіватоменергоремонт"".\n1982 інженер Бориславського експерим. ливарно-механічного з-ду Львів, обл.\n1982 технік, інженер Прикарпат. геофіз. експед., м. Стрий, Львів. обл.\n1983 виконроб, кер. служби радіаційної безпеки тресту ""Уренгойтрубопровідбуд"", двічі звільнений за ініціативою адміністрації.\n1984 вчитель фізики та фізкультури Новоандріївської та Саханської СШ Ширяїв. р-ну Одес. обл.\n1987 інж.-конструктор першої категорії СКТБ, провід. конструктор МП ""РІС"", Інституту прикладних проблем механіки та математики АН УРСР.\nОрганізатор та активний учасник політ. мітингів у м. Львові, за що притягувався до кримінальної та адміністративної відповідальності.\n1995 власник та головний редактор газети ""Опозиція"".\n1996 засуджений до двох років позбавлення волі з відстрочкою виконання вироку за наклеп в газеті на Президента України Л. Кучму та на голову Адміністрації Президента України Д. Табачника.\nВисунутий кандидатом у народні депутати громадою с. Головецьке Старосамбірського р-ну.\n04.03.1990 -нар. деп. Української РСР (1-й тур -52.50 %, 6 претендентів).\nЧлен Комісії ВР України з питань агропромислового комплексу; Секретар Комісії, Член Комісії ВР України у питаннях законодавства і законності.\nВходив до Народної Ради, з якої вийшов у жовтні 1990 через розбіжності у переконаннях.\nКандидат у народні депутати України XIII скликання Верховної Ради висунутий виборцями (1-й тур -1.66 %, 8-е місце, 12 претендентів).\nОдружений, має двох дітей.",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=127901,http://static.rada.gov.ua/zakon/new/DEPUTAT1/Foto/D279.JPG,d279,1,15.01.1957,вища,"Львівський державний університет ім. І.Франка, КДУ","фізик, юрист","Член Комісії ВР України з питань агропромислового комплексу; Секретар Комісії, Член Комісії ВР України у питаннях законодавства і законності","Входив до Народної Ради, з якої вийшов у жовтні 1990 через розбіжності у переконаннях",
102801,mp-d28_skl1,1,Маслов Михайло Іванович,Михайло,Іванович,Маслов,М.І.,,15.05.1990,10.05.1994,"Хмільницький виборчий округ № 28, Вінницька область",Хмільницький виборчий округ № 28,28,Вінницька область,Член КПРС 1972-91,5,Комуністична партія України,"Народився 29.12.1948 року в с. Двулучне, Уразівського р-ону Курської обл. РРФСР, в сім'ї службовців, росіянин, освіта вища, вчитель історії, офіцер-політпрацівник Львівське вище військово-політичне училище, Військово-політичну академію імені Леніна.\n1967 Військовослужбовець строкової служби Прик. ВО.\n1968 Курсант Львівського військово-політичного училища.\n1972 Начальник солдатського клубу 19 укріпленого району, Забайкальський військовий округ\n1976 Заст. командира батальйону по політчастині, Заб.ВО.\n1979 Заст. командира окремого танкового батальйону, Група радянських військ в Германській Демократичній Республіці.\n1983 Заст. командира мотострілецького полку по політичній частині, Група радянських військ в Германській Демократичній Республіці.\n1984 Заст. командира мотострілецького полку Білоруський військовий округ.\n1985 Закінчив Військово-політичну академію імені Леніна.\n1986-88 Офіцер-політпрацівник, Обмежений контингент радянських військ в Афганістані.\n1989 Заступник начальника по політичній частині Центрального військового санаторію ""Хмільник"".\nЧлен КПРС 1972-91.\nВисунутий кандидатом у народні депутати колективом Центрального військового санаторію ""Хмільник"".\n18.03.1990 обраний Народним депутатом України, 2-й тур 70.26% голосів, 4 претенденти.\nГолова підкомісії Комісії ВР України у справах ветеранів, пенсіонерів, інвалідів, репресованих, малозабезпечених і воїнів-інтернаціоналістів.\nНагороджений орденами Червоної Зірки, ""За службу Батьківщині в Збройних силах СРСР"" III ступеню, медалями ""За бойові заслуги"", ""Від вдячного Афганського Народу"", грамотою Президії ВР СРСР ""Воїну-інтернаціоналісту"".\nОдружений, має дітей.",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=102801,http://static.rada.gov.ua/zakon/new/DEPUTAT1/Foto/D28.JPG,d28,1,29.12.1948,вища,"Львівське вище військово-політичне училище, Військово-політичну академію імені Леніна","вчитель історії, офіцер-політпрацівник","Голова підкомісії Комісії ВР України у справах ветеранів, пенсіонерів, інвалідів, репресованих, малозабезпечених і воїнів-інтернаціоналістів",,
128001,mp-d280_skl1,1,Павлюк Степан Петрович,Степан,Петрович,Павлюк,С.П.,,15.05.1990,10.05.1994,"Турківський виборчий округ № 280, Львівська область",Турківський виборчий округ № 280,280,Львівська область,,1,Народний Рух України,"Народився 02.01.1948, с. Волосянка Сколів. р-ну Львів, обл., в селян. родині, укр., освіта вища, історик, Львівський державний університет імені І.Франка.\n1966 вчитель ВШ с. Сможин Сколів. р-ну Львів, обл.\n1967 студент Львівського державного університету.\n1972 тренер з гірсько-лижного спорту областної ради ДСТ ""Колос"".\n1979 аспірант музею етнографії та художніх промислів АН УРСР, м.\nЛьвів.\n1982 мол., ст. наук. співробітник Львівського відділення Інституту мистецтвознавства, фольклору та етнографії ім. М. Рильського АН УРСР, м. Львів;\n1992 директор Інституту українознавства НАН України, зав. каф. політології Українського державного лісотехнічного університету.\nЧл. КПРС (1982-1990), один з організаторів, член крайової ради, голова комісії зовнішніх зв'язків, чл. ради колегій Великої ради Руху, чл. ДемПУ, гол. Укр. нац.-патріот. блоку Львів, обл., деп. обл. ради.\nГолова етнографічної комісії Наукового товариства ім. Шевченка, заступник голови Укр. етнографічного товариства ім.І.Франка, член комісії Президента з питань науки, співголова Міжнар. асоц. укр. етнологів, гол. секретаріату Міжнародної комісії із питань культ. насел. Карпат і Балкан; віце-през. Укр. ділового клубу, гол. крайов. ради Конгресу укр. інтел. Львів.\nВисун. канд. у нар. деп. загальними зборами мешканців с. Нижнє\nСеневіцько.\n18.03.1990 -нар. деп. Української РСР (2-й тур -59.29 %, 4\nпретенденти).\nЧлен Комісії ВР України з питань народної освіти і науки.\nВходив до Народної Ради, фракції НРУ.\nДоктор історичних наук, професор.\nОдружений, має двох дітей.",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=128001,http://static.rada.gov.ua/zakon/new/DEPUTAT1/Foto/D280.JPG,d280,1,02.01.1948,вища,Львівський державний університет імені І.Франка,історик,Член Комісії ВР України з питань народної освіти і науки,"Входив до Народної Ради, фракції НРУ",
128101,mp-d281_skl1,1,Лубківський Роман Мар'янович,Роман,Мар'янович,Лубківський,Р.М.,,15.05.1990,10.05.1994,"Яворівський виборчий округ № 281, Львівська область",Яворівський виборчий округ № 281,281,Львівська область,"Член КПРС, активний учасник створення товариства української мови ім. Т. Г. Шевченка, член крайов. пров. НРУ за перебудову, учасник установчого з'їзду НРУ",5,Комуністична партія України,"Народився 10.08.1941, с. Острівець Теребовлян. р-ну Тернопіл. обл., в селянській родині, українець, освіта вища, філолог, Львівський державний університет ім.І.Франка.\n1958 студент філологічного факультету Львівського державного університету.\n1963 редактор Львів. кн.-журн. видавництва ""Каменяр"".\nСпівробітник газети ""Ленінська молодь"".\n1965 завідувач відділу поезії, заступник голови, редактор журналу ""Жовтень"".\n1980 голова ради Львівської організації СПУ.\nЧлен президії, Секретар правління Спілки письменників СРСР та виконавчої ради Українського відділення ПЕН-клубу.\nНадзвичайний і Повноважний посол України в Чеській Республіці.\nПрофесор кафедри політичної географії і країнознавства факультету міжнародних відносин Львівського державного університету.\nЧлен КПРС, активний учасник створення товариства української мови ім. Т. Г. Шевченка, член крайов. пров. НРУ за перебудову, учасник установчого з'їзду НРУ.\n18.03.1990 нар. деп. Української РСР (2-й тур -54.24 %, 9 претендентів).\nОдружений, є діти.",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=128101,http://static.rada.gov.ua/zakon/new/DEPUTAT1/Foto/D281.JPG,d281,1,10.08.1941,вища,Львівський державний університет ім.І.Франка,філолог,,,
128201,mp-d282_skl1,1,Виноградський Максим Павлович,Максим,Павлович,Виноградський,М.П.,,15.05.1990,10.05.1994,"Ленінський виборчий округ № 282, м. Миколаїв",Ленінський виборчий округ № 282,282,м. Миколаїв,"Член КПРС, член РК КПУ; депутат районної Ради",5,Комуністична партія України,"Народився 27.11.1946 року в м. Борова Харківської обл., в сім'ї шахтаря, українець, освіта вища, юрист, Академію МВС СРСР.\nСтудент Ростовського фінансово-економічного технікуму.\nСлужба в Радянській Армії.\nКурсант Саратовської школи міліції РРФСР.\nПрацює в органах внутрішніх справ на Півночі СРСР.\n1980 Начальник відділу внутрішніх справ виконкому Ленінської районної Ради народних депутатів м.Миколаїв.\nЧлен КПРС, член РК КПУ; депутат районної Ради.\nВисунутий кандидатом у Народні депутати трудовим колективом Ленінського райвідділу внутрішніх справ.\n18.03.1990 обраний Народним депутатом України, 2-й тур 46.36% голосів, 5 претендентів.\nВходив до фракції ""Нова Україна"".\nЧлен Комісії ВР України з питань правопорядку та боротьби із злочинністю.\nНагороджений медалями.\nОдружений, має дітей.",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=128201,http://static.rada.gov.ua/zakon/new/DEPUTAT1/Foto/D282.JPG,d282,1,27.11.1946,вища,Академію МВС СРСР,юрист,Член Комісії ВР України з питань правопорядку та боротьби із злочинністю,"Входив до фракції ""Нова Україна""",
128301,mp-d283_skl1,1,Мороз Олександр Володимирович,Олександр,Володимирович,Мороз,О.В.,,15.05.1990,10.05.1994,"Заводський виборчий округ № 283, м. Миколаїв",Заводський виборчий округ № 283,283,м. Миколаїв,Член КПРС 1982-91,5,Комуністична партія України,"Народився 11.08.1950 року, в м. Полонне, Полонського р-ону Хмельницької обл., в сім'ї службовців, українець, освіта вища, правознавець, Харківський юридичний інститут.\n1967 Робітник Славутської паперової фабрики Хмельницька обл.\n1969 Служба в Радянській Армії.\n1971 Вчитель виробничого навчання Славутської середньої школи.\n1973 Студент Харківського юридичного інституту імені Ф.Е.Дзержинського.\n1977 Стажист, слідчий прокуратури Біляїв. р-ону Одеської обл.\n1978 Слідчий прокуратури Центр. р-ону м. Миколаїва.\n1979 Старший слідчий Ленінської районної прокуратури, старший слідчий м.Миколаїва.\n1983 ст. слідчий Миколаївської обл. прокуратури.\n1984 Працює у слідчій групі прокуратури СРСР під керівництвом Т.Х.Гдляна та М.В.Іванова.\n1988 прокурор-криміналіст прокуратури Миколаїв. обл.\n1989 Начальник юрбюро Миколаївського заводу ""Кристал""\n1994 Нач. юрслужби Українського промислово-інвестиційного концерну.\n1996 керівник юрслужби Української зовнішньоекономічної фірми ""Біомед"".\nЧлен КПРС 1982-91;\nВисунутий кандидатом у Народні депутати трудовим колективом Миколаївського заводу ""Кристал"".\n18.03.1990 обраний Народним депутатом України, 2-й тур 61.93% голосів, 10 претендентів.\nВходив до групи ""Злагода-Центр"".\nЗаступник Голови Комісії ВР України з питань правопорядку та боротьби із злочинністю.\nОдружений, має двоє дітей.",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=128301,http://static.rada.gov.ua/zakon/new/DEPUTAT1/Foto/D283.JPG,d283,1,11.08.1950,вища,Харківський юридичний інститут,правознавець,Заступник Голови Комісії ВР України з питань правопорядку та боротьби із злочинністю,"Входив до групи ""Злагода-Центр""",
146101,mp-d284_skl1,1,Кінах Анатолій Кирилович,Анатолій,Кирилович,Кінах,А.К.,,15.05.1990,18.06.1992,"Корабельний виборчий округ № 284, Миколаївська область",Корабельний виборчий округ № 284,284,Миколаївська область,"Член КПРС, заст. голови парткому заводу, пропагандист; Голова спілки промисловців України; член Політради НДП",5,Комуністична партія України,"Народився 04.08.1954 року, в с. Братушани Молдавська РСР, в сім'ї робітника, українець, освіта вища,\nінженер-кораблебудівник, Ленінградський кораблебудівний інститут.\n1978 Докмайстер, виробничий майстер м. Таллінн.\n1981 Майстер, старший майстер, заступник начальника, начальник виробничо-диспетчерського відділу суднобудівного заводу ""Океан"", м.Миколаїв.\n1992 Представник Президента України, голова облдержадміністрації Миколаївської обл.\n1995 Віце-Прем'єр міністр України з питань промислової політики.\nЧлен КПРС, заст. голови парткому заводу, пропагандист; Голова спілки промисловців України; член Політради НДП.\nВисунутий кандидатом у Народні депутати трудовим колективом заводу ""Океан"".\n18.03.1990 обраний Народним депутатом України, 2-й тур 60.03% голосів, 5 претендентів.\nВходив до ""Народної ради"".\nЧлен Комісії ВР України з питань економічної реформи і управління народним господарством.\nСклав повноваження у зв'язку з призначенням Представником Президента України, головою облдержадміністрації Миколаївської обл.,\nОдружений, має дітей.",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=146101,http://static.rada.gov.ua/zakon/new/DEPUTAT1/Foto/D284.JPG,d284,1,04.08.1954,вища,,,Член Комісії ВР України з питань економічної реформи і управління народним господарством,"Входив до ""Народної ради""","Склав повноваження у зв'язку з призначенням Представником Президента України, головою облдержадміністрації Миколаївської обл"
128401,mp-d284_1_skl1,1,Бердніков Олександр Якович,Олександр,Якович,Бердніков,О.Я.,,18.05.1993,10.05.1994,"Корабельний виборчий округ № 284, м. Миколаїв",Корабельний виборчий округ № 284,284,м. Миколаїв,"Член КПРС, деп. міської ради",5,Комуністична партія України,"Народився 06.01.1951, м. Марганець Дніпропетровської області, в родині служ.; рос.; освіта вища, інженер-суднобудівник, Миколаївський суднобудівельний інститут.\n1969 студент, Миколаївського суднобуд. ін-ту;\n1974 майстер ВО ""Зоря"";\n1979 інструктор, зав. від. Ленін. РК КПУ, м. Миколаїв;\n1987 заст. гол. виконкому Ленін, район, ради, м. Миколаїв;\n1990 гол. виконкому, гол. Ленін, район, ради, м. Миколаїв.\nЧлен КПРС, деп. міської ради.\nВисунутий кандидатом у народні депутати трудовим колективом АТП 14862.\n06.05.1993 -народний депутат Української РСР (2-й тур -60.9 %, 4 претенденти).\nЧлен Комісії ВР України з питань планування, бюджету, фінансів і цін.\nОдружений, має двох дітей.",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=128401,http://static.rada.gov.ua/zakon/new/DEPUTAT1/Foto/D284_1.JPG,d284_1,1,06.01.1951,вища,Миколаївський суднобудівельний інститут,інженер-суднобудівник,"Член Комісії ВР України з питань планування, бюджету, фінансів і цін",,
128501,mp-d285_skl1,1,Матвєєв Володимир Йосипович,Володимир,Йосипович,Матвєєв,В.Й.,,15.05.1990,10.05.1994,"Центральний виборчий округ № 285, Миколаївська область",Центральний виборчий округ № 285,285,Миколаївська область,"Член КПРС 1974-91; член КПУ, член РК, МК, ОК, ЦК; депутат міської та обласної Рад",5,Комуністична партія України,"Народився 24.07.1943 року, у м. Владивосток, РРФСР, в сім'ї робітників, росіянин, освіта вища, інженер-суднобудівник, Миколаївський суднобудівний інститут, ВПШ при ЦК КПУ.\nРобітник Білоруської геофізичної експедиції.\n1961 Судноскладальник, Чорноморського суднобудівного заводу.\n1961 Складальник корпусів металічних суден, майстер стапельного цеху, секретар комітету ВЛКСМ заводу ім. 61 комунара.\nСтудент Миколаївського суднобудівного інституту.\nДругий, Перший секретар Миколаївського МК ЛКСМУ.\nЗаст. голови виконкому Корабельної районної Ради м. Миколаєва.\nСлухач ВПШ м. Київ.\nБудівник суден, заст. секретаря, секретар парткому Чорноморського суднобудівного заводу.\n1982 Перший секретар Заводського РК КПУ м. Миколаїв.\n1985 Інспектор ЦК КПУ.\n1987 Перший секретар Миколаївського МК КПУ.\n1989 Другий, Перший секретар Миколаївського ОК КПУ.\nЗаст. головного будівельника, директор по економіці заводу ім. 61 комунара.\nЧлен КПРС 1974-91; член КПУ, член РК, МК, ОК, ЦК; депутат міської та обласної Рад.\nВисунутий кандидатом у Народні депутати трудовим колективом заводу імені 61 Комунара.\n18.03.1990 обраний Народним депутатом України, 2-й тур 45.59% голосів, 5 претендентів.\nВходив до групи ""За соціальну справедливість"".\nЧлен Комісії ВР України з питань діяльності Рад народних депутатів, розвитку місцевого самоврядування.\nНагороджений орденом ""Знак Пошани"", трьома медалями.\nОдружений, має дитину.",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=128501,http://static.rada.gov.ua/zakon/new/DEPUTAT1/Foto/D285.JPG,d285,1,24.07.1943,вища,"Миколаївський суднобудівний інститут, ВПШ при ЦК КПУ",інженер-суднобудівник,"Член Комісії ВР України з питань діяльності Рад народних депутатів, розвитку місцевого самоврядування","Входив до групи ""За соціальну справедливість""",
128601,mp-d286_skl1,1,Савченко Анатолій Петрович,Анатолій,Петрович,Савченко,А.П.,,15.05.1990,10.05.1994,"Вознесенський виборчий округ № 286, Миколаївська область",Вознесенський виборчий округ № 286,286,Миколаївська область,"Член КПРС з 1963, кандидат в члени ЦК КПУ; депутат ВР УРСР XI скликання",5,Комуністична партія України,"Народився 03.02.1937 року, українець освіта вища, інженер-економіст, Харківський інженерно-економічний інститут, Інститут економіки АН України\n1959 Працює на рудниках і шахтах Забайкалля та Донбасу.\n1966 На науковій роботі Інститут економіки та промисловості Академії наук УРСР в м. Донецьку.\n1975 На партійній роботі в Донецькій обл., зав. соціально-економічним відділом ЦК КПУ.\n1994 головний науковий співробітник Інституту економіки НАН України.\nЧлен КПРС з 1963, кандидат в члени ЦК КПУ; депутат ВР УРСР XI скликання.\nВисунутий кандидатом в Народні депутати трудовими колективами Вознесенської ЦРЛ, швейної фабрики, сирокомбінату, консервного заводу, м'ясокомбінату, радгоспів ""Восход"", ім. Тімірязєва, ""Зелений Гай"", ім. Докучаєва, кар'єру ""Трикратне"", м. Вознесенська та Вознесенського р-ону, колгоспу ""Ленінська Іскра"", радгоспів ""Бузький"", ""Степовий"" Новоодеського р-ону.\n04.03.1990 обраний Народним депутатом України, 1-й тур 56.39% голосів, 3 претенденти.\nВходив до групи ""За радянську суверенну Україну"".\nЧлен Комісії ВР України з питань Чорнобильської катастрофи.\nНагороджений орденами Трудового Червоного Прапора, Дружби народів, медалями, лауреат Державної премії УРСР в галузі науки і техніки.\nДоктор економічних наук, член-кор. АН України.\nПомер 27.01.97 року.",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=128601,http://static.rada.gov.ua/zakon/new/DEPUTAT1/Foto/D286.JPG,d286,1,03.02.1937,вища,"Харківський інженерно-економічний інститут, Інститут економіки АН України",інженер-економіст,Член Комісії ВР України з питань Чорнобильської катастрофи,"Входив до групи ""За радянську суверенну Україну""",Помер 27.01.97 року
128701,mp-d287_skl1,1,Толубко Володимир Борисович,Володимир,Борисович,Толубко,В.Б.,,15.05.1990,10.05.1994,"Первомайський виборчий округ № 287, Миколаївська область",Первомайський виборчий округ № 287,287,Миколаївська область,"Член КПРС, делегат XIX з'їзду ВЛКСМ; депутат міської Ради",5,Комуністична партія України,"Народився 03.09.1948 року, українець, освіта вища, Військову академію Генерального штабу Збройних Сил СРСР.\n1966 Курсант, курсовий офіцер, Харківського вищого командно-інженерного училища ім.Маршала Радянського Союзу М.І.Крилова.\nКомандир підрозділу, начальник штабу частини ракетних військ стратегічного призначення.\nСлухач Військово-інженерної академії ім. Ф.Е. Дзержинського.\nСлухач академії Генерального Штабу.\nЧлен КПРС, делегат XIX з'їзду ВЛКСМ; депутат міської Ради\nВисунутий кандидатом у Народні депутати колективом військової частини 43 ракетної Армії.\n18.03.1990 обраний Народним депутатом України, 2-й тур 66.70% голосів, 6 претендентів.\nЧлен Комісії ВР України у справах молоді; Член Комісії ВР України з питань оборони і державної безпеки.\nГенерал-лейтенант.\nКандидат технічних наук.\nНагороджений орденами Червоної Зірки, ""За службу Батьківщині у Збройних Силах СРСР"" III ступеня, медалями.\nОдружений, має дітей.",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=128701,http://static.rada.gov.ua/zakon/new/DEPUTAT1/Foto/D287.JPG,d287,1,03.09.1948,вища,Військову академію Генерального штабу Збройних Сил СРСР,,Член Комісії ВР України у справах молоді; Член Комісії ВР України з питань оборони і державної безпеки,,
128801,mp-d288_skl1,1,Чебан Олександр Олександрович,Олександр,Олександрович,Чебан,О.О.,,15.05.1990,10.05.1994,"Арбузинський виборчий округ № 288, Миколаївська область",Арбузинський виборчий округ № 288,288,Миколаївська область,"Член КПРС з 1978 по 1991, член бюро РК КПУ; депутат сільської, селищної та районної Ради",5,Комуністична партія України,"Народився 28.03.1955 року с.Костянтинівка Арбузин. р-ону українець, освіта вища, інженер-механік, Дніпропетровський сільськогосподарський інститут.\n1972 Слюсар Костянтинівського відділення ""Сільгосптехніки"".\n1973 Служба в Радянській Армії.\n1975 студ. Кіровоград. тех-му механізації сільськ. госп.\n1977 Механізатор, механік, зав. механічною майстернею, головний інженер, секретар парторганізації КПУ колгоспу ім. Жовтневої революції.\n1985 Голова правління, голова колгоспу імені Леніна Арбузинського району, голова ради РАПО.\nЧлен КПРС з 1978 по 1991, член бюро РК КПУ; депутат сільської, селищної та районної Ради.\nВисунутий кандидатом у Народні депутати трудовим колективом колгоспу ім. Леніна Арбузинського р-ону.\n18.03.1990 обраний Народним депутатом України, 2-й тур 63.64% голосів, 7 претендентів.\nВходив до груп ""Аграрники"", ""Земля і воля"".\nЧлен Комісії ВР України з питань здоров'я людини.\nОдружений, має двох дітей.",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=128801,http://static.rada.gov.ua/zakon/new/DEPUTAT1/Foto/D288.JPG,d288,1,28.03.1955,вища,Дніпропетровський сільськогосподарський інститут,інженер-механік,Член Комісії ВР України з питань здоров'я людини,"Входив до груп ""Аграрники"", ""Земля і воля""",
